shipment_id,order_id,sku,supplier_id,shipment_date,expected_delivery_date,actual_delivery_date,shipment_status,carrier,quantity_shipped,shipping_cost,delay_reason,delivery_delay_days,is_delivered,is_delayed,is_lost,is_in_transit,delivered_on_time_flag
SHP-913048,ORD-509313,SKU-10163,SUP-224,2024-01-12,2024-01-20,2024-01-20,Delivered,USPS,24,13.85,,0.0,True,False,False,False,True
SHP-913049,ORD-502656,SKU-10277,SUP-214,2024-01-06,2024-01-13,2024-01-14,Delivered,UPS,36,9.34,,1.0,True,True,False,False,False
SHP-913050,ORD-503478,SKU-10125,SUP-243,2024-01-07,2024-01-12,,In-Transit,DHL,15,6.23,,,False,False,False,True,False
SHP-913051,ORD-512753,SKU-10493,SUP-213,2024-01-16,2024-01-24,2024-01-26,Delivered,USPS,26,7.59,,2.0,True,True,False,False,False
SHP-913052,ORD-508699,SKU-10386,SUP-210,2024-01-11,2024-01-20,2024-01-25,Delayed,UPS,33,13.61,Carrier Backlog,5.0,False,True,False,False,False
SHP-913053,ORD-528128,SKU-10113,SUP-233,2024-01-30,2024-02-09,2024-02-09,Delivered,USPS,45,19.08,,0.0,True,False,False,False,True
SHP-913054,ORD-502657,SKU-10405,SUP-211,2024-01-03,2024-01-09,2024-01-11,Delivered,FreightCo,45,21.88,,2.0,True,True,False,False,False
SHP-913055,ORD-505518,SKU-10457,SUP-210,2024-01-07,2024-01-16,2024-01-15,Delivered,FedEx,44,9.5,,-1.0,True,False,False,False,True
SHP-913056,ORD-516040,SKU-10072,SUP-224,2024-01-18,2024-01-21,2024-01-22,Delivered,FedEx,49,13.4,,1.0,True,True,False,False,False
SHP-913057,ORD-521855,SKU-10353,SUP-213,2024-01-25,2024-01-30,2024-02-05,Delayed,DHL,5,5.39,Customs Hold,6.0,False,True,False,False,False
SHP-913058,ORD-527360,SKU-10444,SUP-228,2024-01-31,2024-02-06,2024-02-08,Delivered,FedEx,12,7.27,,2.0,True,True,False,False,False
SHP-913059,ORD-503526,SKU-10148,SUP-231,2024-01-06,2024-01-14,2024-01-13,Delivered,DHL,16,9.07,,-1.0,True,False,False,False,True
SHP-913060,ORD-512400,SKU-10247,SUP-245,2024-01-15,2024-01-19,2024-01-21,Delayed,USPS,5,6.26,Address Issue,2.0,False,True,False,False,False
SHP-913061,ORD-510027,SKU-10294,SUP-245,2024-01-12,2024-01-18,2024-01-20,Delivered,FedEx,16,11.33,,2.0,True,True,False,False,False
SHP-913062,ORD-501876,SKU-10240,SUP-230,2024-01-04,2024-01-12,,In-Transit,DHL,14,10.25,,,False,False,False,True,False
SHP-913063,ORD-524171,SKU-10173,SUP-229,2024-01-25,2024-01-30,2024-01-31,Delivered,FedEx,27,12.21,,1.0,True,True,False,False,False
SHP-913064,ORD-502538,SKU-10070,SUP-216,2024-01-03,2024-01-13,2024-01-15,Delivered,FreightCo,12,6.55,,2.0,True,True,False,False,False
SHP-913065,ORD-507638,SKU-10352,SUP-226,2024-01-11,2024-01-20,2024-01-19,Delivered,UPS,7,7.53,,-1.0,True,False,False,False,True
SHP-913066,ORD-515031,SKU-10359,SUP-222,2024-01-18,2024-01-21,2024-01-20,Delivered,DHL,42,17.23,,-1.0,True,False,False,False,True
SHP-913067,ORD-509234,SKU-10380,SUP-238,2024-01-13,2024-01-20,2024-01-22,Delivered,FreightCo,43,19.74,,2.0,True,True,False,False,False
SHP-913068,ORD-510782,SKU-10134,SUP-205,2024-01-14,2024-01-19,2024-01-19,Delivered,FreightCo,35,7.55,,0.0,True,False,False,False,True
SHP-913069,ORD-514761,SKU-10102,SUP-232,2024-01-15,2024-01-23,2024-01-22,Delivered,USPS,27,15.31,,-1.0,True,False,False,False,True
SHP-913070,ORD-521631,SKU-10422,SUP-235,2024-01-23,2024-02-01,2024-02-03,Delivered,USPS,39,17.87,,2.0,True,True,False,False,False
SHP-913071,ORD-519458,SKU-10069,SUP-244,2024-01-22,2024-01-26,2024-01-26,Delivered,FreightCo,39,18.15,,0.0,True,False,False,False,True
SHP-913072,ORD-507831,SKU-10275,SUP-239,2024-01-09,2024-01-19,,In-Transit,DHL,19,10.4,,,False,False,False,True,False
SHP-913073,ORD-527588,SKU-10133,SUP-216,2024-01-29,2024-02-01,2024-02-03,Delivered,DHL,34,15.53,,2.0,True,True,False,False,False
SHP-913074,ORD-505924,SKU-10077,SUP-201,2024-01-09,2024-01-16,2024-01-18,Delayed,DHL,42,21.56,Inventory Shortage,2.0,False,True,False,False,False
SHP-913075,ORD-519825,SKU-10178,SUP-205,2024-01-20,2024-01-27,2024-01-27,Delivered,FreightCo,15,7.48,,0.0,True,False,False,False,True
SHP-913076,ORD-502596,SKU-10205,SUP-239,2024-01-04,2024-01-10,2024-01-11,Delivered,FreightCo,43,21.84,,1.0,True,True,False,False,False
SHP-913077,ORD-525628,SKU-10410,SUP-205,2024-01-26,2024-01-30,2024-01-31,Delivered,DHL,11,7.62,,1.0,True,True,False,False,False
SHP-913078,ORD-504797,SKU-10422,SUP-217,2024-01-05,2024-01-12,2024-01-11,Delivered,USPS,24,7.29,,-1.0,True,False,False,False,True
SHP-913079,ORD-504488,SKU-10115,SUP-234,2024-01-08,2024-01-18,2024-01-18,Delivered,FedEx,41,17.53,,0.0,True,False,False,False,True
SHP-913080,ORD-517891,SKU-10327,SUP-206,2024-01-19,2024-01-25,2024-01-26,Delivered,USPS,25,11.98,,1.0,True,True,False,False,False
SHP-913081,ORD-500377,SKU-10398,SUP-201,2024-01-02,2024-01-06,2024-01-07,Delivered,USPS,42,18.06,,1.0,True,True,False,False,False
SHP-913082,ORD-500357,SKU-10182,SUP-247,2024-01-03,2024-01-12,2024-01-12,Delivered,FreightCo,30,15.67,,0.0,True,False,False,False,True
SHP-913083,ORD-526497,SKU-10181,SUP-226,2024-01-29,2024-02-04,2024-02-03,Delivered,FedEx,9,6.36,,-1.0,True,False,False,False,True
SHP-913084,ORD-521480,SKU-10262,SUP-241,2024-01-23,2024-01-28,2024-02-02,Delayed,FreightCo,2,5.55,Customs Hold,5.0,False,True,False,False,False
SHP-913085,ORD-527876,SKU-10231,SUP-231,2024-01-31,2024-02-04,2024-02-04,Delivered,FedEx,5,6.44,,0.0,True,False,False,False,True
SHP-913086,ORD-508724,SKU-10415,SUP-240,2024-01-10,2024-01-15,,In-Transit,USPS,27,15.16,,,False,False,False,True,False
SHP-913087,ORD-510323,SKU-10335,SUP-200,2024-01-11,2024-01-17,2024-01-18,Delivered,FedEx,45,22.57,,1.0,True,True,False,False,False
SHP-913088,ORD-516472,SKU-10298,SUP-210,2024-01-18,2024-01-22,,In-Transit,UPS,6,5.78,,,False,False,False,True,False
SHP-913089,ORD-517876,SKU-10020,SUP-204,2024-01-20,2024-01-28,2024-01-30,Delivered,UPS,33,9.53,,2.0,True,True,False,False,False
SHP-913090,ORD-505537,SKU-10027,SUP-232,2024-01-08,2024-01-18,2024-01-21,Delayed,UPS,4,6.35,Customs Hold,3.0,False,True,False,False,False
SHP-913091,ORD-526167,SKU-10248,SUP-200,2024-01-28,2024-02-03,2024-02-04,Delivered,FedEx,7,5.89,,1.0,True,True,False,False,False
SHP-913092,ORD-500600,SKU-10199,SUP-237,2024-01-04,2024-01-12,2024-01-13,Delivered,FedEx,12,5.87,,1.0,True,True,False,False,False
SHP-913093,ORD-502087,SKU-10153,SUP-213,2024-01-06,2024-01-14,2024-01-15,Delivered,FedEx,15,8.81,,1.0,True,True,False,False,False
SHP-913094,ORD-509057,SKU-10203,SUP-215,2024-01-13,2024-01-16,2024-01-19,Delayed,FedEx,43,20.17,Address Issue,3.0,False,True,False,False,False
SHP-913095,ORD-527155,SKU-10331,SUP-243,2024-01-30,2024-02-08,2024-02-08,Delivered,UPS,18,11.24,,0.0,True,False,False,False,True
SHP-913096,ORD-507504,SKU-10302,SUP-237,2024-01-10,2024-01-16,2024-01-16,Delivered,UPS,10,6.01,,0.0,True,False,False,False,True
SHP-913097,ORD-518139,SKU-10450,SUP-210,2024-01-19,2024-01-23,2024-01-23,Delivered,FedEx,27,7.35,,0.0,True,False,False,False,True
SHP-913098,ORD-521768,SKU-10441,SUP-215,2024-01-25,2024-01-29,2024-01-31,Delivered,USPS,40,17.25,,2.0,True,True,False,False,False
SHP-913099,ORD-521408,SKU-10123,SUP-227,2024-01-25,2024-02-02,2024-02-04,Delivered,UPS,17,6.76,,2.0,True,True,False,False,False
SHP-913100,ORD-529010,SKU-10399,SUP-207,2024-01-30,2024-02-09,2024-02-11,Delivered,DHL,44,18.2,,2.0,True,True,False,False,False
SHP-913101,ORD-521138,SKU-10265,SUP-238,2024-01-24,2024-02-03,2024-02-02,Delivered,FedEx,25,12.63,,-1.0,True,False,False,False,True
SHP-913102,ORD-505809,SKU-10314,SUP-206,2024-01-07,2024-01-13,2024-01-15,Delivered,FreightCo,6,7.17,,2.0,True,True,False,False,False
SHP-913103,ORD-510384,SKU-10206,SUP-231,2024-01-13,2024-01-20,2024-01-21,Delivered,FreightCo,47,14.13,,1.0,True,True,False,False,False
SHP-913104,ORD-500184,SKU-10492,SUP-236,2024-01-02,2024-01-05,2024-01-07,Delivered,UPS,45,14.76,,2.0,True,True,False,False,False
SHP-913105,ORD-504352,SKU-10424,SUP-200,2024-01-06,2024-01-15,2024-01-15,Delivered,UPS,48,8.51,,0.0,True,False,False,False,True
SHP-913106,ORD-513018,SKU-10415,SUP-241,2024-01-15,2024-01-21,2024-01-21,Delivered,UPS,27,6.57,,0.0,True,False,False,False,True
SHP-913107,ORD-507144,SKU-10268,SUP-229,2024-01-10,2024-01-18,2024-01-17,Delivered,DHL,33,12.49,,-1.0,True,False,False,False,True
SHP-913108,ORD-506064,SKU-10360,SUP-213,2024-01-09,2024-01-12,2024-01-14,Delayed,DHL,34,16.92,Customs Hold,2.0,False,True,False,False,False
SHP-913109,ORD-514620,SKU-10265,SUP-219,2024-01-15,2024-01-21,2024-01-21,Delivered,DHL,27,11.35,,0.0,True,False,False,False,True
SHP-913110,ORD-522230,SKU-10026,SUP-213,2024-01-25,2024-02-02,2024-02-06,Delayed,FreightCo,18,7.13,Inventory Shortage,4.0,False,True,False,False,False
SHP-913111,ORD-516722,SKU-10228,SUP-207,2024-01-20,2024-01-24,2024-01-24,Delivered,UPS,37,7.56,,0.0,True,False,False,False,True
SHP-913112,ORD-529578,SKU-10484,SUP-220,2024-02-02,2024-02-07,2024-02-08,Delivered,FreightCo,28,7.7,,1.0,True,True,False,False,False
SHP-913113,ORD-508805,SKU-10338,SUP-219,2024-01-09,2024-01-15,2024-01-15,Delivered,UPS,4,6.18,,0.0,True,False,False,False,True
SHP-913114,ORD-515405,SKU-10184,SUP-207,2024-01-19,2024-01-29,2024-01-31,Delivered,UPS,32,7.67,,2.0,True,True,False,False,False
SHP-913115,ORD-529336,SKU-10250,SUP-245,2024-01-31,2024-02-04,2024-02-04,Delivered,FreightCo,12,8.79,,0.0,True,False,False,False,True
SHP-913116,ORD-514768,SKU-10340,SUP-200,2024-01-16,2024-01-23,2024-01-24,Delivered,FedEx,17,8.59,,1.0,True,True,False,False,False
SHP-913117,ORD-506056,SKU-10445,SUP-234,2024-01-07,2024-01-12,,In-Transit,UPS,38,8.09,,,False,False,False,True,False
SHP-913118,ORD-523767,SKU-10201,SUP-216,2024-01-26,2024-02-01,2024-02-01,Delivered,USPS,2,5.6,,0.0,True,False,False,False,True
SHP-913119,ORD-526195,SKU-10422,SUP-215,2024-01-29,2024-02-01,2024-02-02,Delivered,USPS,4,5.46,,1.0,True,True,False,False,False
SHP-913120,ORD-517865,SKU-10026,SUP-200,2024-01-19,2024-01-24,2024-01-28,Delayed,FedEx,6,6.18,Inventory Shortage,4.0,False,True,False,False,False
SHP-913121,ORD-521289,SKU-10487,SUP-218,2024-01-25,2024-02-02,2024-02-02,Delivered,USPS,29,13.35,,0.0,True,False,False,False,True
SHP-913122,ORD-527134,SKU-10229,SUP-241,2024-01-29,2024-02-02,2024-02-04,Delivered,FedEx,16,7.18,,2.0,True,True,False,False,False
SHP-913123,ORD-521723,SKU-10058,SUP-210,2024-01-23,2024-02-02,2024-02-04,Delivered,UPS,16,6.05,,2.0,True,True,False,False,False
SHP-913124,ORD-509448,SKU-10001,SUP-201,2024-01-13,2024-01-20,2024-01-22,Delivered,USPS,6,6.1,,2.0,True,True,False,False,False
SHP-913125,ORD-505385,SKU-10083,SUP-245,2024-01-08,2024-01-12,2024-01-14,Delivered,DHL,44,20.56,,2.0,True,True,False,False,False
SHP-913126,ORD-522454,SKU-10413,SUP-244,2024-01-26,2024-01-29,2024-01-28,Delivered,FedEx,10,8.01,,-1.0,True,False,False,False,True
SHP-913127,ORD-504318,SKU-10474,SUP-208,2024-01-05,2024-01-13,2024-01-15,Delivered,DHL,48,20.27,,2.0,True,True,False,False,False
SHP-913128,ORD-512572,SKU-10187,SUP-211,2024-01-16,2024-01-20,2024-01-21,Delivered,FreightCo,45,21.87,,1.0,True,True,False,False,False
SHP-913129,ORD-514947,SKU-10258,SUP-210,2024-01-16,2024-01-23,2024-01-24,Delivered,UPS,44,17.45,,1.0,True,True,False,False,False
SHP-913130,ORD-502652,SKU-10352,SUP-210,2024-01-05,2024-01-15,2024-01-15,Delivered,UPS,27,11.26,,0.0,True,False,False,False,True
SHP-913131,ORD-506017,SKU-10151,SUP-206,2024-01-10,2024-01-18,2024-01-19,Delivered,USPS,22,10.04,,1.0,True,True,False,False,False
SHP-913132,ORD-523540,SKU-10445,SUP-222,2024-01-27,2024-02-05,2024-02-04,Delivered,FedEx,48,19.9,,-1.0,True,False,False,False,True
SHP-913133,ORD-515771,SKU-10160,SUP-233,2024-01-17,2024-01-24,,In-Transit,FedEx,5,6.69,,,False,False,False,True,False
SHP-913134,ORD-525221,SKU-10078,SUP-210,2024-01-26,2024-02-02,2024-02-05,Delayed,UPS,3,5.26,Address Issue,3.0,False,True,False,False,False
SHP-913135,ORD-517887,SKU-10245,SUP-206,2024-01-20,2024-01-26,2024-01-28,Delivered,UPS,33,13.72,,2.0,True,True,False,False,False
SHP-913136,ORD-526690,SKU-10180,SUP-225,2024-01-29,2024-02-06,2024-02-05,Delivered,UPS,1,5.18,,-1.0,True,False,False,False,True
SHP-913137,ORD-506473,SKU-10209,SUP-207,2024-01-08,2024-01-12,2024-01-18,Delayed,USPS,45,22.82,Address Issue,6.0,False,True,False,False,False
SHP-913138,ORD-523943,SKU-10154,SUP-226,2024-01-27,2024-02-01,2024-02-03,Delivered,USPS,14,8.81,,2.0,True,True,False,False,False
SHP-913139,ORD-500113,SKU-10368,SUP-200,2024-01-03,2024-01-07,2024-01-07,Delivered,UPS,22,8.26,,0.0,True,False,False,False,True
SHP-913140,ORD-514372,SKU-10318,SUP-221,2024-01-15,2024-01-23,2024-01-25,Delivered,FreightCo,5,5.96,,2.0,True,True,False,False,False
SHP-913141,ORD-500472,SKU-10370,SUP-216,2024-01-04,2024-01-11,2024-01-14,Delayed,FreightCo,12,9.2,Address Issue,3.0,False,True,False,False,False
SHP-913142,ORD-518013,SKU-10007,SUP-214,2024-01-22,2024-01-27,2024-01-30,Delayed,FedEx,48,7.72,Customs Hold,3.0,False,True,False,False,False
SHP-913143,ORD-514804,SKU-10141,SUP-202,2024-01-17,2024-01-23,2024-01-25,Delivered,DHL,9,8.05,,2.0,True,True,False,False,False
SHP-913144,ORD-528795,SKU-10007,SUP-205,2024-01-29,2024-02-05,2024-02-07,Delivered,DHL,1,5.25,,2.0,True,True,False,False,False
SHP-913145,ORD-522215,SKU-10486,SUP-213,2024-01-23,2024-01-31,2024-02-02,Delivered,UPS,31,7.17,,2.0,True,True,False,False,False
SHP-913146,ORD-518035,SKU-10178,SUP-218,2024-01-20,2024-01-27,,In-Transit,UPS,44,21.15,,,False,False,False,True,False
SHP-913147,ORD-505866,SKU-10207,SUP-223,2024-01-09,2024-01-16,2024-01-19,Delayed,USPS,3,5.95,Weather Delay,3.0,False,True,False,False,False
SHP-913148,ORD-529788,SKU-10080,SUP-233,2024-01-30,2024-02-07,2024-02-09,Delivered,UPS,9,6.96,,2.0,True,True,False,False,False
SHP-913149,ORD-529628,SKU-10325,SUP-203,2024-02-02,2024-02-06,2024-02-08,Delivered,UPS,26,7.15,,2.0,True,True,False,False,False
SHP-913150,ORD-528988,SKU-10412,SUP-228,2024-01-29,2024-02-03,2024-02-04,Delivered,DHL,10,8.46,,1.0,True,True,False,False,False
SHP-913151,ORD-510119,SKU-10163,SUP-200,2024-01-12,2024-01-18,2024-01-17,Delivered,USPS,32,17.44,,-1.0,True,False,False,False,True
SHP-913152,ORD-527129,SKU-10048,SUP-220,2024-01-28,2024-02-02,2024-02-02,Delivered,DHL,25,12.37,,0.0,True,False,False,False,True
SHP-913153,ORD-500848,SKU-10266,SUP-226,2024-01-01,2024-01-06,,In-Transit,FreightCo,29,10.49,,,False,False,False,True,False
SHP-913154,ORD-505049,SKU-10333,SUP-203,2024-01-08,2024-01-15,2024-01-15,Delivered,FreightCo,40,9.41,,0.0,True,False,False,False,True
SHP-913155,ORD-513297,SKU-10493,SUP-232,2024-01-16,2024-01-26,2024-01-26,Delivered,FreightCo,32,17.13,,0.0,True,False,False,False,True
SHP-913156,ORD-504571,SKU-10254,SUP-239,2024-01-08,2024-01-16,2024-01-18,Delivered,UPS,32,12.56,,2.0,True,True,False,False,False
SHP-913157,ORD-515673,SKU-10242,SUP-235,2024-01-18,2024-01-28,2024-01-30,Delivered,FedEx,13,8.09,,2.0,True,True,False,False,False
SHP-913158,ORD-516368,SKU-10058,SUP-201,2024-01-17,2024-01-25,2024-01-27,Delivered,FreightCo,29,7.69,,2.0,True,True,False,False,False
SHP-913159,ORD-516291,SKU-10236,SUP-217,2024-01-18,2024-01-23,2024-01-23,Delivered,UPS,49,9.69,,0.0,True,False,False,False,True
SHP-913160,ORD-518804,SKU-10243,SUP-221,2024-01-22,2024-01-27,,In-Transit,FedEx,32,16.62,,,False,False,False,True,False
SHP-913161,ORD-503773,SKU-10414,SUP-220,2024-01-06,2024-01-09,2024-01-09,Delivered,UPS,45,11.8,,0.0,True,False,False,False,True
SHP-913162,ORD-522446,SKU-10188,SUP-205,2024-01-23,2024-01-26,2024-01-27,Delivered,FedEx,4,5.58,,1.0,True,True,False,False,False
SHP-913163,ORD-525129,SKU-10440,SUP-228,2024-01-29,2024-02-04,2024-02-03,Delivered,USPS,14,5.91,,-1.0,True,False,False,False,True
SHP-913164,ORD-513260,SKU-10328,SUP-228,2024-01-17,2024-01-24,2024-01-23,Delivered,FedEx,46,14.41,,-1.0,True,False,False,False,True
SHP-913165,ORD-528944,SKU-10133,SUP-235,2024-01-30,2024-02-08,2024-02-07,Delivered,UPS,39,14.82,,-1.0,True,False,False,False,True
SHP-913166,ORD-528704,SKU-10267,SUP-207,2024-01-29,2024-02-08,2024-02-15,Delayed,FedEx,6,5.41,Inventory Shortage,7.0,False,True,False,False,False
SHP-913167,ORD-513905,SKU-10343,SUP-208,2024-01-14,2024-01-19,2024-01-20,Delivered,UPS,20,10.0,,1.0,True,True,False,False,False
SHP-913168,ORD-500135,SKU-10342,SUP-205,2024-01-02,2024-01-08,2024-01-14,Delayed,FedEx,45,9.84,Weather Delay,6.0,False,True,False,False,False
SHP-913169,ORD-519036,SKU-10015,SUP-216,2024-01-22,2024-01-25,2024-01-26,Delivered,FedEx,41,13.64,,1.0,True,True,False,False,False
SHP-913170,ORD-528350,SKU-10460,SUP-224,2024-01-29,2024-02-03,2024-02-05,Delivered,UPS,3,5.24,,2.0,True,True,False,False,False
SHP-913171,ORD-525711,SKU-10241,SUP-239,2024-01-28,2024-02-04,2024-02-06,Delivered,DHL,48,18.98,,2.0,True,True,False,False,False
SHP-913172,ORD-521023,SKU-10084,SUP-201,2024-01-22,2024-01-28,2024-01-28,Delivered,UPS,8,6.41,,0.0,True,False,False,False,True
SHP-913173,ORD-513734,SKU-10371,SUP-225,2024-01-16,2024-01-19,2024-01-19,Delivered,UPS,19,8.98,,0.0,True,False,False,False,True
SHP-913174,ORD-512246,SKU-10328,SUP-243,2024-01-16,2024-01-22,2024-01-24,Delivered,DHL,9,6.92,,2.0,True,True,False,False,False
SHP-913175,ORD-512937,SKU-10140,SUP-230,2024-01-13,2024-01-17,2024-01-21,Delayed,FreightCo,16,11.34,Weather Delay,4.0,False,True,False,False,False
SHP-913176,ORD-524397,SKU-10173,SUP-203,2024-01-25,2024-01-29,2024-01-30,Delivered,DHL,1,5.26,,1.0,True,True,False,False,False
SHP-913177,ORD-514811,SKU-10149,SUP-234,2024-01-16,2024-01-22,2024-01-22,Delivered,FreightCo,27,12.7,,0.0,True,False,False,False,True
SHP-913178,ORD-524465,SKU-10318,SUP-236,2024-01-28,2024-02-07,2024-02-09,Delivered,USPS,23,8.49,,2.0,True,True,False,False,False
SHP-913179,ORD-528474,SKU-10436,SUP-235,2024-01-29,2024-02-08,2024-02-07,Delivered,FedEx,5,6.43,,-1.0,True,False,False,False,True
SHP-913180,ORD-502584,SKU-10497,SUP-240,2024-01-03,2024-01-12,2024-01-11,Delivered,FedEx,7,6.03,,-1.0,True,False,False,False,True
SHP-913181,ORD-515018,SKU-10353,SUP-216,2024-01-18,2024-01-24,2024-01-29,Delayed,USPS,42,15.15,Address Issue,5.0,False,True,False,False,False
SHP-913182,ORD-518869,SKU-10206,SUP-201,2024-01-21,2024-01-29,2024-01-30,Delivered,DHL,42,21.39,,1.0,True,True,False,False,False
SHP-913183,ORD-510279,SKU-10006,SUP-234,2024-01-11,2024-01-20,2024-01-21,Delivered,FedEx,24,7.45,,1.0,True,True,False,False,False
SHP-913184,ORD-508790,SKU-10257,SUP-234,2024-01-10,2024-01-16,,Lost,UPS,34,17.8,Inventory Shortage,,False,False,True,False,False
SHP-913185,ORD-515026,SKU-10382,SUP-236,2024-01-16,2024-01-20,2024-01-22,Delivered,UPS,2,5.31,,2.0,True,True,False,False,False
SHP-913186,ORD-503039,SKU-10226,SUP-206,2024-01-06,2024-01-12,,Lost,DHL,38,15.1,Carrier Backlog,,False,False,True,False,False
SHP-913187,ORD-518455,SKU-10444,SUP-244,2024-01-20,2024-01-24,2024-01-24,Delivered,FreightCo,21,11.59,,0.0,True,False,False,False,True
SHP-913188,ORD-519180,SKU-10255,SUP-229,2024-01-22,2024-01-31,2024-01-30,Delivered,UPS,22,7.26,,-1.0,True,False,False,False,True
SHP-913189,ORD-503997,SKU-10488,SUP-237,2024-01-06,2024-01-10,2024-01-16,Delayed,DHL,1,5.2,Customs Hold,6.0,False,True,False,False,False
SHP-913190,ORD-520315,SKU-10162,SUP-236,2024-01-22,2024-01-29,2024-01-31,Delivered,UPS,36,13.79,,2.0,True,True,False,False,False
SHP-913191,ORD-526570,SKU-10161,SUP-206,2024-01-30,2024-02-02,2024-02-01,Delivered,USPS,23,9.3,,-1.0,True,False,False,False,True
SHP-913192,ORD-506566,SKU-10302,SUP-209,2024-01-10,2024-01-15,2024-01-22,Delayed,FreightCo,18,10.39,Address Issue,7.0,False,True,False,False,False
SHP-913193,ORD-527461,SKU-10422,SUP-219,2024-01-31,2024-02-08,2024-02-10,Delivered,FreightCo,25,12.27,,2.0,True,True,False,False,False
SHP-913194,ORD-516401,SKU-10120,SUP-229,2024-01-20,2024-01-24,2024-01-30,Delayed,FedEx,19,6.54,Weather Delay,6.0,False,True,False,False,False
SHP-913195,ORD-511106,SKU-10315,SUP-209,2024-01-13,2024-01-20,2024-01-19,Delivered,USPS,32,11.77,,-1.0,True,False,False,False,True
SHP-913196,ORD-511480,SKU-10060,SUP-200,2024-01-13,2024-01-16,2024-01-18,Delivered,DHL,19,10.31,,2.0,True,True,False,False,False
SHP-913197,ORD-529747,SKU-10066,SUP-214,2024-01-30,2024-02-03,2024-02-04,Delivered,USPS,15,10.62,,1.0,True,True,False,False,False
SHP-913198,ORD-500425,SKU-10201,SUP-210,2024-01-03,2024-01-10,2024-01-09,Delivered,FedEx,24,10.3,,-1.0,True,False,False,False,True
SHP-913199,ORD-524144,SKU-10455,SUP-220,2024-01-25,2024-01-30,2024-02-05,Delayed,UPS,4,5.78,Customs Hold,6.0,False,True,False,False,False
SHP-913200,ORD-519955,SKU-10032,SUP-239,2024-01-23,2024-01-31,,In-Transit,USPS,7,6.89,,,False,False,False,True,False
SHP-913201,ORD-505268,SKU-10343,SUP-241,2024-01-08,2024-01-17,2024-01-16,Delivered,USPS,31,10.84,,-1.0,True,False,False,False,True
SHP-913202,ORD-524698,SKU-10219,SUP-217,2024-01-26,2024-02-04,2024-02-03,Delivered,USPS,46,8.39,,-1.0,True,False,False,False,True
SHP-913203,ORD-504693,SKU-10138,SUP-230,2024-01-06,2024-01-10,2024-01-14,Delayed,USPS,40,9.08,Carrier Backlog,4.0,False,True,False,False,False
SHP-913204,ORD-513670,SKU-10173,SUP-231,2024-01-17,2024-01-27,2024-01-29,Delivered,FreightCo,46,17.06,,2.0,True,True,False,False,False
SHP-913205,ORD-523639,SKU-10455,SUP-210,2024-01-26,2024-01-31,2024-01-30,Delivered,FedEx,44,21.77,,-1.0,True,False,False,False,True
SHP-913206,ORD-527667,SKU-10492,SUP-213,2024-01-31,2024-02-06,2024-02-08,Delivered,DHL,21,10.29,,2.0,True,True,False,False,False
SHP-913207,ORD-506810,SKU-10019,SUP-244,2024-01-08,2024-01-12,2024-01-11,Delivered,UPS,47,23.79,,-1.0,True,False,False,False,True
SHP-913208,ORD-502531,SKU-10245,SUP-210,2024-01-05,2024-01-13,2024-01-14,Delivered,DHL,25,9.27,,1.0,True,True,False,False,False
SHP-913209,ORD-517226,SKU-10371,SUP-201,2024-01-21,2024-01-28,2024-02-02,Delayed,FedEx,25,6.64,Inventory Shortage,5.0,False,True,False,False,False
SHP-913210,ORD-513691,SKU-10245,SUP-236,2024-01-16,2024-01-22,2024-01-22,Delivered,FreightCo,36,18.31,,0.0,True,False,False,False,True
SHP-913211,ORD-524806,SKU-10223,SUP-212,2024-01-28,2024-02-05,2024-02-05,Delivered,USPS,42,17.54,,0.0,True,False,False,False,True
SHP-913212,ORD-526121,SKU-10041,SUP-219,2024-01-29,2024-02-03,2024-02-05,Delayed,USPS,30,10.36,Carrier Backlog,2.0,False,True,False,False,False
SHP-913213,ORD-515060,SKU-10486,SUP-218,2024-01-18,2024-01-27,2024-01-26,Delivered,FreightCo,34,9.84,,-1.0,True,False,False,False,True
SHP-913214,ORD-507015,SKU-10198,SUP-215,2024-01-08,2024-01-13,2024-01-14,Delivered,FedEx,25,13.14,,1.0,True,True,False,False,False
SHP-913215,ORD-517564,SKU-10330,SUP-220,2024-01-21,2024-01-25,2024-01-24,Delivered,FreightCo,41,10.67,,-1.0,True,False,False,False,True
