order_id,order_date,sku,quantity_ordered,unit_price,customer_region,order_status,fulfillment_center,expected_ship_date,actual_ship_date,priority_flag
ORD-514359,2024-01-15,SKU-10213,24,141.69,Midwest,Completed,FC-02,2024-01-17,2024-01-19,High
ORD-514360,2024-01-15,SKU-10320,12,84.97,West,Completed,FC-06,2024-01-17,2024-01-17,Normal
ORD-514361,2024-01-15,SKU-10038,46,140.43,West,Completed,FC-01,2024-01-18,2024-01-19,Normal
ORD-514362,2024-01-15,SKU-10020,21,15.4,Northeast,Completed,FC-04,2024-01-16,2024-01-18,Normal
ORD-514363,2024-01-15,SKU-10372,36,11.03,West,Cancelled,FC-01,2024-01-16,,Normal
ORD-514364,2024-01-15,SKU-10379,40,137.22,West,Returned,FC-05,2024-01-19,,Normal
ORD-514365,2024-01-15,SKU-10282,28,33.33,West,Returned,FC-06,2024-01-18,,Normal
ORD-514366,2024-01-15,SKU-10441,20,140.47,Northeast,Returned,FC-05,2024-01-16,,Normal
ORD-514367,2024-01-15,SKU-10152,42,145.02,Midwest,Completed,FC-01,2024-01-16,2024-01-15,Normal
ORD-514368,2024-01-15,SKU-10016,4,125.51,Midwest,Cancelled,FC-02,2024-01-16,,Normal
ORD-514369,2024-01-15,SKU-10033,7,37.83,Northeast,Completed,FC-02,2024-01-17,2024-01-19,Normal
ORD-514370,2024-01-15,SKU-10310,37,49.52,West,Completed,FC-03,2024-01-20,2024-01-20,High
ORD-514371,2024-01-15,SKU-10156,12,119.69,Midwest,Completed,FC-03,2024-01-17,2024-01-16,Normal
ORD-514372,2024-01-15,SKU-10318,5,107.68,South,Cancelled,FC-04,2024-01-18,,Normal
ORD-514373,2024-01-15,SKU-10263,5,106.7,Midwest,Completed,FC-05,2024-01-16,2024-01-15,Normal
ORD-514374,2024-01-15,SKU-10109,35,76.02,Midwest,Returned,FC-03,2024-01-19,,Normal
ORD-514375,2024-01-15,SKU-10006,2,102.35,South,Completed,FC-02,2024-01-19,2024-01-18,Normal
ORD-514376,2024-01-15,SKU-10188,44,88.82,South,Cancelled,FC-05,2024-01-20,,Normal
ORD-514377,2024-01-15,SKU-10443,5,106.63,West,Completed,FC-02,2024-01-18,2024-01-17,Normal
ORD-514378,2024-01-15,SKU-10115,41,45.0,Midwest,Completed,FC-01,2024-01-17,2024-01-16,Normal
ORD-514379,2024-01-15,SKU-10368,14,132.34,Midwest,Cancelled,FC-04,2024-01-20,,Normal
ORD-514380,2024-01-15,SKU-10491,16,49.71,West,Returned,FC-01,2024-01-19,,Normal
ORD-514381,2024-01-15,SKU-10259,45,12.52,South,Completed,FC-06,2024-01-16,2024-01-18,Normal
ORD-514382,2024-01-15,SKU-10181,34,131.63,South,Completed,FC-01,2024-01-16,2024-01-16,Normal
ORD-514383,2024-01-15,SKU-10047,21,52.54,Northeast,Returned,FC-01,2024-01-17,,Normal
ORD-514384,2024-01-15,SKU-10197,41,96.36,Midwest,Returned,FC-03,2024-01-18,,Normal
ORD-514385,2024-01-15,SKU-10210,4,148.67,Northeast,Returned,FC-06,2024-01-19,,High
ORD-514386,2024-01-15,SKU-10131,33,80.87,West,Completed,FC-01,2024-01-16,2024-01-18,Normal
ORD-514387,2024-01-15,SKU-10027,36,121.06,Northeast,Completed,FC-03,2024-01-17,2024-01-19,Normal
ORD-514388,2024-01-15,SKU-10103,47,136.0,Northeast,Completed,FC-03,2024-01-18,2024-01-20,Normal
ORD-514389,2024-01-15,SKU-10269,36,92.45,South,Cancelled,FC-04,2024-01-18,,Normal
ORD-514390,2024-01-15,SKU-10190,45,130.74,Northeast,Completed,FC-03,2024-01-18,2024-01-18,Normal
ORD-514391,2024-01-15,SKU-10046,12,71.08,Northeast,Returned,FC-05,2024-01-18,,Normal
ORD-514392,2024-01-15,SKU-10003,14,75.23,Midwest,Completed,FC-04,2024-01-16,2024-01-16,Normal
ORD-514393,2024-01-15,SKU-10183,9,54.49,South,Returned,FC-04,2024-01-16,,Normal
ORD-514394,2024-01-15,SKU-10106,25,128.59,Midwest,Returned,FC-03,2024-01-20,,Normal
ORD-514395,2024-01-15,SKU-10157,42,131.83,West,Cancelled,FC-05,2024-01-16,,High
ORD-514396,2024-01-15,SKU-10389,2,74.26,West,Completed,FC-02,2024-01-17,2024-01-19,Normal
ORD-514397,2024-01-15,SKU-10011,14,129.0,Midwest,Completed,FC-04,2024-01-18,2024-01-20,Normal
ORD-514398,2024-01-15,SKU-10405,22,42.3,Northeast,Completed,FC-04,2024-01-17,2024-01-17,Normal
ORD-514399,2024-01-15,SKU-10068,16,70.02,South,Completed,FC-04,2024-01-20,2024-01-19,Normal
ORD-514400,2024-01-15,SKU-10151,16,50.22,West,Completed,FC-01,2024-01-17,2024-01-18,Normal
ORD-514401,2024-01-15,SKU-10257,46,129.16,South,Completed,FC-02,2024-01-17,2024-01-17,High
ORD-514402,2024-01-15,SKU-10498,49,107.16,Northeast,Completed,FC-03,2024-01-17,2024-01-17,Normal
ORD-514403,2024-01-15,SKU-10323,18,87.16,West,Completed,FC-06,2024-01-17,2024-01-16,Normal
ORD-514404,2024-01-15,SKU-10028,1,81.8,Northeast,Completed,FC-05,2024-01-17,2024-01-18,Normal
ORD-514405,2024-01-15,SKU-10434,5,32.15,Midwest,Completed,FC-04,2024-01-16,2024-01-15,Normal
ORD-514406,2024-01-15,SKU-10223,32,42.21,Northeast,Completed,FC-05,2024-01-17,2024-01-17,Normal
ORD-514407,2024-01-15,SKU-10388,2,135.62,West,Cancelled,FC-06,2024-01-17,,Normal
ORD-514408,2024-01-15,SKU-10446,20,87.54,Midwest,Completed,FC-04,2024-01-19,2024-01-20,Normal
ORD-514409,2024-01-15,SKU-10157,28,149.53,South,Completed,FC-03,2024-01-17,2024-01-18,Normal
ORD-514410,2024-01-15,SKU-10404,22,88.74,West,Completed,FC-05,2024-01-18,2024-01-20,Normal
ORD-514411,2024-01-15,SKU-10447,14,98.81,Midwest,Completed,FC-01,2024-01-20,2024-01-21,Normal
ORD-514412,2024-01-15,SKU-10266,44,147.9,West,Returned,FC-02,2024-01-19,,Normal
ORD-514413,2024-01-15,SKU-10263,16,43.61,South,Completed,FC-02,2024-01-16,2024-01-17,Normal
ORD-514414,2024-01-15,SKU-10279,26,112.8,Midwest,Completed,FC-04,2024-01-17,2024-01-16,High
ORD-514415,2024-01-15,SKU-10314,9,74.99,Midwest,Returned,FC-03,2024-01-16,,Normal
ORD-514416,2024-01-15,SKU-10156,21,41.27,Midwest,Returned,FC-06,2024-01-18,,Normal
ORD-514417,2024-01-15,SKU-10133,14,50.0,South,Returned,FC-05,2024-01-18,,Normal
ORD-514418,2024-01-15,SKU-10173,2,105.99,West,Cancelled,FC-02,2024-01-18,,High
ORD-514419,2024-01-15,SKU-10007,25,34.26,South,Completed,FC-02,2024-01-19,2024-01-19,Normal
ORD-514420,2024-01-15,SKU-10368,1,47.9,West,Completed,FC-03,2024-01-18,2024-01-20,Normal
ORD-514421,2024-01-15,SKU-10299,35,136.5,West,Completed,FC-02,2024-01-18,2024-01-17,Normal
ORD-514422,2024-01-15,SKU-10408,1,149.07,Northeast,Cancelled,FC-04,2024-01-18,,High
ORD-514423,2024-01-15,SKU-10336,30,132.13,Midwest,Cancelled,FC-02,2024-01-17,,Normal
ORD-514424,2024-01-15,SKU-10480,34,123.55,West,Completed,FC-01,2024-01-16,2024-01-15,Normal
ORD-514425,2024-01-15,SKU-10299,27,142.91,Midwest,Completed,FC-02,2024-01-17,2024-01-17,Normal
ORD-514426,2024-01-15,SKU-10135,22,76.13,South,Cancelled,FC-03,2024-01-19,,Normal
ORD-514427,2024-01-15,SKU-10107,5,20.76,Northeast,Completed,FC-04,2024-01-18,2024-01-17,Normal
ORD-514428,2024-01-15,SKU-10052,20,140.99,West,Completed,FC-06,2024-01-19,2024-01-20,Normal
ORD-514429,2024-01-15,SKU-10081,49,100.53,Northeast,Completed,FC-01,2024-01-17,2024-01-18,Normal
ORD-514430,2024-01-15,SKU-10096,19,86.74,West,Completed,FC-03,2024-01-16,2024-01-16,High
ORD-514431,2024-01-15,SKU-10092,35,34.55,Northeast,Completed,FC-03,2024-01-19,2024-01-18,Normal
ORD-514432,2024-01-15,SKU-10141,32,64.72,South,Completed,FC-03,2024-01-18,2024-01-19,Normal
ORD-514433,2024-01-15,SKU-10062,7,123.4,Midwest,Returned,FC-06,2024-01-20,,Normal
ORD-514434,2024-01-15,SKU-10034,14,56.32,South,Returned,FC-06,2024-01-17,,Normal
ORD-514435,2024-01-15,SKU-10430,1,141.22,Northeast,Cancelled,FC-04,2024-01-20,,Normal
ORD-514436,2024-01-15,SKU-10271,20,66.52,South,Completed,FC-06,2024-01-18,2024-01-17,Normal
ORD-514437,2024-01-15,SKU-10215,28,133.35,South,Returned,FC-03,2024-01-18,,Normal
ORD-514438,2024-01-15,SKU-10475,7,126.45,Northeast,Completed,FC-02,2024-01-18,2024-01-18,Normal
ORD-514439,2024-01-15,SKU-10198,44,20.36,Midwest,Completed,FC-01,2024-01-19,2024-01-18,Normal
ORD-514440,2024-01-15,SKU-10222,1,93.41,West,Completed,FC-04,2024-01-17,2024-01-17,Normal
ORD-514441,2024-01-15,SKU-10155,46,106.24,Midwest,Returned,FC-02,2024-01-17,,Normal
ORD-514442,2024-01-15,SKU-10064,29,56.13,South,Cancelled,FC-03,2024-01-18,,Normal
ORD-514443,2024-01-15,SKU-10050,20,55.17,Northeast,Cancelled,FC-06,2024-01-16,,Normal
ORD-514444,2024-01-15,SKU-10041,22,14.63,South,Returned,FC-03,2024-01-17,,Normal
ORD-514445,2024-01-15,SKU-10050,9,131.94,West,Cancelled,FC-03,2024-01-17,,Normal
ORD-514446,2024-01-15,SKU-10005,34,105.47,South,Completed,FC-06,2024-01-16,2024-01-15,Normal
ORD-514447,2024-01-15,SKU-10376,49,140.97,South,Completed,FC-02,2024-01-16,2024-01-15,High
ORD-514448,2024-01-15,SKU-10448,8,71.06,Northeast,Returned,FC-06,2024-01-18,,Normal
ORD-514449,2024-01-15,SKU-10314,36,145.93,West,Cancelled,FC-06,2024-01-17,,Normal
ORD-514450,2024-01-15,SKU-10302,3,69.95,Northeast,Cancelled,FC-03,2024-01-18,,Normal
ORD-514451,2024-01-15,SKU-10356,7,114.91,Midwest,Completed,FC-01,2024-01-20,2024-01-22,Normal
ORD-514452,2024-01-15,SKU-10452,9,103.65,West,Returned,FC-06,2024-01-18,,Normal
ORD-514453,2024-01-15,SKU-10235,25,61.24,West,Cancelled,FC-03,2024-01-19,,Normal
ORD-514454,2024-01-15,SKU-10133,33,55.8,West,Cancelled,FC-04,2024-01-16,,Normal
ORD-514455,2024-01-15,SKU-10034,5,10.17,South,Returned,FC-04,2024-01-19,,Normal
ORD-514456,2024-01-15,SKU-10345,47,92.66,Northeast,Cancelled,FC-04,2024-01-18,,Normal
ORD-514457,2024-01-15,SKU-10425,35,119.23,South,Cancelled,FC-01,2024-01-16,,Normal
ORD-514458,2024-01-15,SKU-10281,22,47.24,West,Completed,FC-02,2024-01-18,2024-01-20,Normal
ORD-514459,2024-01-15,SKU-10476,8,20.82,Midwest,Completed,FC-06,2024-01-20,2024-01-22,Normal
ORD-514460,2024-01-15,SKU-10239,35,125.89,South,Cancelled,FC-01,2024-01-20,,High
ORD-514461,2024-01-15,SKU-10440,38,98.21,South,Completed,FC-06,2024-01-17,2024-01-17,High
ORD-514462,2024-01-15,SKU-10188,17,140.35,Northeast,Completed,FC-05,2024-01-17,2024-01-18,Normal
ORD-514463,2024-01-15,SKU-10285,3,20.83,West,Completed,FC-01,2024-01-20,2024-01-21,Normal
ORD-514464,2024-01-15,SKU-10328,17,24.18,West,Completed,FC-04,2024-01-18,2024-01-19,Normal
ORD-514465,2024-01-15,SKU-10393,32,55.61,Northeast,Returned,FC-02,2024-01-17,,Normal
ORD-514466,2024-01-15,SKU-10028,21,91.62,South,Cancelled,FC-01,2024-01-18,,Normal
ORD-514467,2024-01-15,SKU-10314,14,52.7,Northeast,Returned,FC-04,2024-01-20,,Normal
ORD-514468,2024-01-15,SKU-10337,11,147.86,Northeast,Completed,FC-05,2024-01-20,2024-01-20,Normal
ORD-514469,2024-01-15,SKU-10012,49,83.09,Midwest,Completed,FC-01,2024-01-18,2024-01-20,Normal
ORD-514470,2024-01-15,SKU-10498,23,53.72,South,Completed,FC-02,2024-01-20,2024-01-22,Normal
ORD-514471,2024-01-15,SKU-10286,40,80.4,Northeast,Completed,FC-05,2024-01-17,2024-01-16,Normal
ORD-514472,2024-01-15,SKU-10236,25,16.14,Midwest,Completed,FC-06,2024-01-18,2024-01-18,Normal
ORD-514473,2024-01-15,SKU-10419,8,25.94,Northeast,Completed,FC-01,2024-01-20,2024-01-21,High
ORD-514474,2024-01-15,SKU-10216,6,39.36,South,Cancelled,FC-03,2024-01-19,,High
ORD-514475,2024-01-15,SKU-10074,22,147.13,South,Completed,FC-06,2024-01-16,2024-01-17,Normal
ORD-514476,2024-01-15,SKU-10089,36,132.03,Northeast,Completed,FC-05,2024-01-16,2024-01-18,Normal
ORD-514477,2024-01-15,SKU-10489,45,143.22,West,Completed,FC-02,2024-01-20,2024-01-20,Normal
ORD-514478,2024-01-15,SKU-10461,42,15.27,Northeast,Completed,FC-04,2024-01-19,2024-01-21,Normal
ORD-514479,2024-01-15,SKU-10026,41,90.19,West,Completed,FC-05,2024-01-18,2024-01-17,Normal
ORD-514480,2024-01-15,SKU-10357,3,87.55,Northeast,Completed,FC-02,2024-01-19,2024-01-19,Normal
ORD-514481,2024-01-15,SKU-10492,9,45.95,Midwest,Completed,FC-03,2024-01-16,2024-01-15,Normal
ORD-514482,2024-01-15,SKU-10290,42,38.72,Midwest,Completed,FC-04,2024-01-17,2024-01-16,Normal
ORD-514483,2024-01-15,SKU-10060,38,143.92,South,Completed,FC-02,2024-01-17,2024-01-17,Normal
ORD-514484,2024-01-15,SKU-10227,39,65.18,Northeast,Completed,FC-02,2024-01-19,2024-01-21,Normal
ORD-514485,2024-01-15,SKU-10020,25,70.6,Northeast,Returned,FC-04,2024-01-19,,Normal
ORD-514486,2024-01-15,SKU-10140,39,114.33,West,Cancelled,FC-03,2024-01-19,,Normal
ORD-514487,2024-01-15,SKU-10254,31,44.09,West,Completed,FC-02,2024-01-16,2024-01-15,Normal
ORD-514488,2024-01-15,SKU-10341,21,18.75,Northeast,Completed,FC-03,2024-01-18,2024-01-17,Normal
ORD-514489,2024-01-15,SKU-10403,7,54.25,Midwest,Completed,FC-01,2024-01-17,2024-01-19,Normal
ORD-514490,2024-01-15,SKU-10287,16,103.93,South,Completed,FC-05,2024-01-20,2024-01-19,Normal
ORD-514491,2024-01-15,SKU-10226,11,49.79,South,Completed,FC-05,2024-01-18,2024-01-19,Normal
ORD-514492,2024-01-15,SKU-10249,15,139.01,South,Completed,FC-02,2024-01-19,2024-01-19,Normal
ORD-514493,2024-01-15,SKU-10317,45,15.66,West,Completed,FC-04,2024-01-20,2024-01-22,Normal
ORD-514494,2024-01-15,SKU-10445,40,123.32,Northeast,Completed,FC-06,2024-01-17,2024-01-19,Normal
ORD-514495,2024-01-15,SKU-10399,12,22.57,West,Completed,FC-03,2024-01-17,2024-01-17,Normal
ORD-514496,2024-01-15,SKU-10229,10,22.91,West,Completed,FC-02,2024-01-20,2024-01-22,Normal
ORD-514497,2024-01-15,SKU-10271,29,41.59,Midwest,Cancelled,FC-02,2024-01-18,,Normal
ORD-514498,2024-01-15,SKU-10288,39,60.19,West,Returned,FC-05,2024-01-17,,Normal
ORD-514499,2024-01-15,SKU-10225,37,127.23,West,Returned,FC-01,2024-01-18,,Normal
ORD-514500,2024-01-15,SKU-10086,14,91.22,Midwest,Completed,FC-03,2024-01-20,2024-01-19,Normal
ORD-514501,2024-01-15,SKU-10044,4,125.32,Midwest,Completed,FC-05,2024-01-16,2024-01-17,Normal
ORD-514502,2024-01-15,SKU-10415,2,123.74,West,Completed,FC-01,2024-01-20,2024-01-19,Normal
ORD-514503,2024-01-15,SKU-10206,3,37.31,South,Returned,FC-01,2024-01-16,,High
ORD-514504,2024-01-15,SKU-10094,17,91.8,South,Completed,FC-02,2024-01-20,2024-01-20,Normal
ORD-514505,2024-01-15,SKU-10406,16,79.98,Midwest,Cancelled,FC-01,2024-01-19,,Normal
ORD-514506,2024-01-15,SKU-10263,47,36.57,West,Completed,FC-02,2024-01-17,2024-01-18,Normal
ORD-514507,2024-01-15,SKU-10096,34,32.56,Northeast,Completed,FC-01,2024-01-18,2024-01-18,Normal
ORD-514508,2024-01-15,SKU-10277,30,22.56,Midwest,Cancelled,FC-01,2024-01-20,,Normal
ORD-514509,2024-01-15,SKU-10382,39,138.32,South,Completed,FC-01,2024-01-17,2024-01-19,Normal
ORD-514510,2024-01-15,SKU-10404,3,113.62,Midwest,Cancelled,FC-04,2024-01-16,,Normal
ORD-514511,2024-01-15,SKU-10351,1,135.7,Northeast,Cancelled,FC-05,2024-01-19,,Normal
ORD-514512,2024-01-15,SKU-10283,10,53.35,Northeast,Completed,FC-03,2024-01-20,2024-01-22,Normal
ORD-514513,2024-01-15,SKU-10348,19,132.77,Northeast,Completed,FC-06,2024-01-19,2024-01-21,Normal
ORD-514514,2024-01-15,SKU-10279,11,30.41,Midwest,Completed,FC-02,2024-01-19,2024-01-18,Normal
ORD-514515,2024-01-15,SKU-10275,7,104.03,South,Returned,FC-02,2024-01-17,,Normal
ORD-514516,2024-01-15,SKU-10004,17,134.31,Northeast,Completed,FC-03,2024-01-17,2024-01-16,Normal
ORD-514517,2024-01-15,SKU-10047,21,53.37,South,Returned,FC-02,2024-01-18,,Normal
ORD-514518,2024-01-15,SKU-10417,24,119.83,South,Cancelled,FC-01,2024-01-18,,Normal
ORD-514519,2024-01-15,SKU-10208,18,65.18,West,Returned,FC-02,2024-01-20,,Normal
ORD-514520,2024-01-15,SKU-10013,41,36.6,West,Completed,FC-04,2024-01-16,2024-01-17,Normal
ORD-514521,2024-01-15,SKU-10414,3,109.99,Midwest,Completed,FC-06,2024-01-20,2024-01-21,Normal
ORD-514522,2024-01-15,SKU-10435,14,7.08,West,Completed,FC-01,2024-01-20,2024-01-19,Normal
ORD-514523,2024-01-15,SKU-10027,31,107.28,Northeast,Returned,FC-02,2024-01-18,,Normal
ORD-514524,2024-01-15,SKU-10011,36,139.4,Northeast,Cancelled,FC-05,2024-01-18,,Normal
ORD-514525,2024-01-15,SKU-10368,12,58.95,Northeast,Completed,FC-06,2024-01-19,2024-01-21,Normal
ORD-514526,2024-01-15,SKU-10192,1,99.99,South,Cancelled,FC-04,2024-01-20,,Normal
ORD-514527,2024-01-15,SKU-10009,30,115.53,West,Completed,FC-04,2024-01-18,2024-01-19,Normal
ORD-514528,2024-01-15,SKU-10401,16,137.81,West,Completed,FC-01,2024-01-20,2024-01-19,Normal
ORD-514529,2024-01-15,SKU-10066,9,56.86,South,Completed,FC-02,2024-01-17,2024-01-18,Normal
ORD-514530,2024-01-15,SKU-10182,2,102.25,West,Completed,FC-06,2024-01-17,2024-01-16,Normal
ORD-514531,2024-01-15,SKU-10223,7,144.73,Northeast,Cancelled,FC-03,2024-01-18,,Normal
ORD-514532,2024-01-15,SKU-10293,48,18.62,West,Returned,FC-06,2024-01-20,,Normal
ORD-514533,2024-01-15,SKU-10088,40,65.21,Northeast,Completed,FC-02,2024-01-17,2024-01-18,Normal
ORD-514534,2024-01-15,SKU-10345,9,28.8,West,Completed,FC-05,2024-01-20,2024-01-19,Normal
ORD-514535,2024-01-15,SKU-10291,21,50.86,West,Returned,FC-04,2024-01-20,,Normal
ORD-514536,2024-01-15,SKU-10158,33,48.26,Northeast,Completed,FC-02,2024-01-17,2024-01-19,High
ORD-514537,2024-01-15,SKU-10226,23,14.36,South,Completed,FC-06,2024-01-20,2024-01-22,Normal
ORD-514538,2024-01-15,SKU-10037,20,12.38,West,Cancelled,FC-06,2024-01-16,,Normal
ORD-514539,2024-01-15,SKU-10244,17,145.79,South,Completed,FC-06,2024-01-17,2024-01-18,Normal
ORD-514540,2024-01-15,SKU-10320,7,141.83,South,Completed,FC-02,2024-01-16,2024-01-15,Normal
ORD-514541,2024-01-15,SKU-10050,33,117.04,West,Completed,FC-04,2024-01-18,2024-01-17,Normal
ORD-514542,2024-01-15,SKU-10395,3,144.83,Midwest,Completed,FC-04,2024-01-20,2024-01-21,Normal
ORD-514543,2024-01-15,SKU-10420,6,104.07,Midwest,Completed,FC-05,2024-01-19,2024-01-19,High
ORD-514544,2024-01-15,SKU-10029,2,64.25,Midwest,Completed,FC-05,2024-01-18,2024-01-20,Normal
ORD-514545,2024-01-15,SKU-10236,47,93.62,Midwest,Completed,FC-06,2024-01-17,2024-01-19,Normal
ORD-514546,2024-01-15,SKU-10152,16,78.78,West,Returned,FC-04,2024-01-16,,Normal
ORD-514547,2024-01-15,SKU-10152,5,33.86,Midwest,Cancelled,FC-02,2024-01-19,,Normal
ORD-514548,2024-01-15,SKU-10161,41,149.82,West,Returned,FC-04,2024-01-18,,Normal
ORD-514549,2024-01-15,SKU-10148,18,39.63,West,Completed,FC-03,2024-01-20,2024-01-21,Normal
ORD-514550,2024-01-15,SKU-10463,24,7.84,South,Cancelled,FC-02,2024-01-19,,Normal
ORD-514551,2024-01-15,SKU-10136,21,46.98,South,Completed,FC-06,2024-01-17,2024-01-17,Normal
ORD-514552,2024-01-15,SKU-10186,23,140.98,South,Returned,FC-04,2024-01-17,,Normal
ORD-514553,2024-01-15,SKU-10111,22,41.46,Northeast,Cancelled,FC-01,2024-01-16,,Normal
ORD-514554,2024-01-15,SKU-10021,18,90.13,Midwest,Completed,FC-06,2024-01-18,2024-01-17,Normal
ORD-514555,2024-01-15,SKU-10197,22,44.57,Midwest,Completed,FC-03,2024-01-17,2024-01-17,Normal
ORD-514556,2024-01-15,SKU-10252,28,130.87,Northeast,Completed,FC-05,2024-01-18,2024-01-18,Normal
ORD-514557,2024-01-15,SKU-10239,19,122.1,Northeast,Completed,FC-04,2024-01-17,2024-01-19,Normal
ORD-514558,2024-01-15,SKU-10143,6,115.38,Northeast,Returned,FC-04,2024-01-19,,Normal
ORD-514559,2024-01-15,SKU-10478,8,34.29,South,Returned,FC-05,2024-01-16,,Normal
ORD-514560,2024-01-15,SKU-10112,37,145.59,West,Completed,FC-04,2024-01-20,2024-01-21,Normal
ORD-514561,2024-01-15,SKU-10391,18,23.36,West,Completed,FC-02,2024-01-16,2024-01-17,Normal
ORD-514562,2024-01-15,SKU-10398,43,59.32,Midwest,Completed,FC-01,2024-01-18,2024-01-19,Normal
ORD-514563,2024-01-15,SKU-10359,49,15.36,South,Completed,FC-02,2024-01-20,2024-01-22,Normal
ORD-514564,2024-01-15,SKU-10446,12,139.55,South,Completed,FC-06,2024-01-20,2024-01-21,Normal
ORD-514565,2024-01-15,SKU-10061,33,144.06,Northeast,Completed,FC-01,2024-01-18,2024-01-17,High
ORD-514566,2024-01-15,SKU-10145,15,83.55,Midwest,Cancelled,FC-03,2024-01-19,,Normal
ORD-514567,2024-01-15,SKU-10021,49,16.66,South,Completed,FC-05,2024-01-17,2024-01-17,Normal
ORD-514568,2024-01-15,SKU-10316,25,112.73,Midwest,Cancelled,FC-04,2024-01-17,,Normal
ORD-514569,2024-01-15,SKU-10390,14,126.49,Northeast,Completed,FC-05,2024-01-18,2024-01-18,High
ORD-514570,2024-01-15,SKU-10304,17,50.2,Midwest,Completed,FC-04,2024-01-20,2024-01-22,Normal
ORD-514571,2024-01-15,SKU-10104,13,17.01,Northeast,Cancelled,FC-05,2024-01-20,,Normal
ORD-514572,2024-01-15,SKU-10018,7,34.88,Northeast,Completed,FC-05,2024-01-20,2024-01-19,Normal
ORD-514573,2024-01-15,SKU-10130,8,137.11,West,Completed,FC-05,2024-01-17,2024-01-18,High
ORD-514574,2024-01-15,SKU-10183,16,83.93,South,Completed,FC-01,2024-01-17,2024-01-19,Normal
ORD-514575,2024-01-15,SKU-10490,40,138.51,South,Completed,FC-03,2024-01-20,2024-01-22,Normal
ORD-514576,2024-01-15,SKU-10190,14,52.58,Midwest,Completed,FC-04,2024-01-18,2024-01-18,Normal
ORD-514577,2024-01-15,SKU-10019,12,111.09,South,Completed,FC-02,2024-01-16,2024-01-16,Normal
ORD-514578,2024-01-15,SKU-10076,9,61.88,South,Completed,FC-05,2024-01-20,2024-01-20,Normal
ORD-514579,2024-01-15,SKU-10482,46,21.84,West,Completed,FC-02,2024-01-20,2024-01-22,Normal
ORD-514580,2024-01-15,SKU-10357,16,86.35,South,Completed,FC-03,2024-01-18,2024-01-17,Normal
ORD-514581,2024-01-15,SKU-10182,26,17.45,South,Cancelled,FC-05,2024-01-18,,Normal
ORD-514582,2024-01-15,SKU-10467,5,82.77,West,Completed,FC-05,2024-01-20,2024-01-22,Normal
ORD-514583,2024-01-15,SKU-10056,24,22.91,Northeast,Returned,FC-03,2024-01-20,,Normal
ORD-514584,2024-01-15,SKU-10410,40,127.59,Northeast,Completed,FC-01,2024-01-16,2024-01-15,Normal
ORD-514585,2024-01-15,SKU-10044,32,15.16,Northeast,Completed,FC-01,2024-01-17,2024-01-19,Normal
ORD-514586,2024-01-15,SKU-10280,17,127.32,Midwest,Completed,FC-02,2024-01-17,2024-01-16,Normal
ORD-514587,2024-01-15,SKU-10102,8,59.85,Midwest,Cancelled,FC-04,2024-01-20,,High
ORD-514588,2024-01-15,SKU-10146,6,21.35,West,Completed,FC-04,2024-01-16,2024-01-15,Normal
ORD-514589,2024-01-15,SKU-10421,23,61.88,Northeast,Completed,FC-03,2024-01-18,2024-01-20,High
ORD-514590,2024-01-15,SKU-10427,19,142.31,West,Cancelled,FC-01,2024-01-16,,High
ORD-514591,2024-01-15,SKU-10485,21,142.12,Northeast,Completed,FC-05,2024-01-20,2024-01-21,Normal
ORD-514592,2024-01-15,SKU-10091,7,8.68,West,Returned,FC-01,2024-01-17,,Normal
ORD-514593,2024-01-15,SKU-10244,15,34.03,Midwest,Completed,FC-01,2024-01-19,2024-01-20,Normal
ORD-514594,2024-01-15,SKU-10279,30,10.92,South,Completed,FC-01,2024-01-17,2024-01-17,Normal
ORD-514595,2024-01-15,SKU-10185,30,118.71,Northeast,Completed,FC-04,2024-01-16,2024-01-17,Normal
ORD-514596,2024-01-15,SKU-10101,19,94.02,Midwest,Completed,FC-01,2024-01-16,2024-01-15,Normal
ORD-514597,2024-01-15,SKU-10441,19,93.72,Midwest,Completed,FC-03,2024-01-18,2024-01-20,Normal
ORD-514598,2024-01-15,SKU-10362,37,147.0,Northeast,Returned,FC-06,2024-01-16,,Normal
ORD-514599,2024-01-15,SKU-10424,28,142.0,West,Cancelled,FC-02,2024-01-19,,Normal
ORD-514600,2024-01-15,SKU-10412,31,122.03,Midwest,Returned,FC-01,2024-01-20,,Normal
ORD-514601,2024-01-15,SKU-10303,29,13.84,South,Completed,FC-01,2024-01-20,2024-01-19,Normal
ORD-514602,2024-01-15,SKU-10001,23,90.28,South,Completed,FC-04,2024-01-19,2024-01-21,Normal
ORD-514603,2024-01-15,SKU-10356,22,6.16,West,Completed,FC-03,2024-01-16,2024-01-16,Normal
ORD-514604,2024-01-15,SKU-10283,1,94.26,South,Completed,FC-03,2024-01-19,2024-01-18,Normal
ORD-514605,2024-01-15,SKU-10190,8,85.76,Midwest,Completed,FC-04,2024-01-17,2024-01-18,Normal
ORD-514606,2024-01-15,SKU-10014,19,144.97,South,Returned,FC-05,2024-01-16,,Normal
ORD-514607,2024-01-15,SKU-10103,24,143.9,South,Completed,FC-02,2024-01-17,2024-01-17,Normal
ORD-514608,2024-01-15,SKU-10355,17,90.83,Northeast,Completed,FC-05,2024-01-16,2024-01-15,Normal
ORD-514609,2024-01-15,SKU-10445,47,121.17,South,Returned,FC-01,2024-01-19,,Normal
