date,sku,supplier_id,inventory_level,reorder_point,reorder_qty,on_order_qty,lead_time_days
2024-01-18,SKU-10440,SUP-209,1829,474,1619,0,12
2024-01-18,SKU-10441,SUP-217,1144,360,1829,0,6
2024-01-18,SKU-10442,SUP-218,2380,537,1661,0,8
2024-01-18,SKU-10443,SUP-238,2688,378,836,0,12
2024-01-18,SKU-10444,SUP-213,2371,654,998,0,5
2024-01-18,SKU-10445,SUP-245,1596,447,1787,0,5
2024-01-18,SKU-10446,SUP-221,891,592,678,0,7
2024-01-18,SKU-10447,SUP-213,1659,698,1176,0,13
2024-01-18,SKU-10448,SUP-243,329,298,680,0,11
2024-01-18,SKU-10449,SUP-240,392,452,1362,1362,12
2024-01-18,SKU-10450,SUP-216,437,690,1370,1370,13
2024-01-18,SKU-10451,SUP-232,2707,340,1589,0,5
2024-01-18,SKU-10452,SUP-231,342,597,968,968,11
2024-01-18,SKU-10453,SUP-216,2587,389,1440,0,14
2024-01-18,SKU-10454,SUP-203,224,282,750,750,8
2024-01-18,SKU-10455,SUP-205,1407,584,1199,0,12
2024-01-18,SKU-10456,SUP-240,1161,374,1232,0,5
2024-01-18,SKU-10457,SUP-227,2232,715,1836,0,8
2024-01-18,SKU-10458,SUP-217,1028,709,629,0,3
2024-01-18,SKU-10459,SUP-202,1724,529,648,0,11
2024-01-18,SKU-10460,SUP-200,1763,318,1957,0,6
2024-01-18,SKU-10461,SUP-221,715,439,1412,0,10
2024-01-18,SKU-10462,SUP-249,1376,762,975,0,6
2024-01-18,SKU-10463,SUP-208,1110,706,717,0,5
2024-01-18,SKU-10464,SUP-240,862,421,787,0,7
2024-01-18,SKU-10465,SUP-216,614,523,1117,0,13
2024-01-18,SKU-10466,SUP-210,968,524,1790,0,11
2024-01-18,SKU-10467,SUP-247,1274,402,1352,0,8
2024-01-18,SKU-10468,SUP-228,3062,252,1002,0,6
2024-01-18,SKU-10469,SUP-235,242,466,585,585,7
2024-01-18,SKU-10470,SUP-245,306,216,1712,0,12
2024-01-18,SKU-10471,SUP-227,1235,750,1377,0,11
2024-01-18,SKU-10472,SUP-235,2260,233,1300,0,12
2024-01-18,SKU-10473,SUP-200,1689,432,1104,0,13
2024-01-18,SKU-10474,SUP-207,1376,478,1651,0,7
2024-01-18,SKU-10475,SUP-204,2900,258,1705,0,12
2024-01-18,SKU-10476,SUP-244,1679,717,1054,0,3
2024-01-18,SKU-10477,SUP-209,151,607,620,620,10
2024-01-18,SKU-10478,SUP-234,2982,441,577,0,12
2024-01-18,SKU-10479,SUP-202,2675,464,1181,0,9
2024-01-18,SKU-10480,SUP-223,298,657,510,510,13
2024-01-18,SKU-10481,SUP-237,2140,204,1893,0,12
2024-01-18,SKU-10482,SUP-235,2423,441,1795,0,9
2024-01-18,SKU-10483,SUP-209,1918,225,680,0,14
2024-01-18,SKU-10484,SUP-227,2710,779,1375,0,9
2024-01-18,SKU-10485,SUP-208,2809,581,1014,0,4
2024-01-18,SKU-10486,SUP-202,1741,627,1948,0,9
2024-01-18,SKU-10487,SUP-219,2141,526,1370,0,7
2024-01-18,SKU-10488,SUP-223,1734,719,1429,0,4
2024-01-18,SKU-10489,SUP-202,2658,506,1009,0,10
2024-01-18,SKU-10490,SUP-222,119,689,1167,1167,4
2024-01-18,SKU-10491,SUP-213,1175,338,1928,0,12
2024-01-18,SKU-10492,SUP-243,2066,718,684,0,5
2024-01-18,SKU-10493,SUP-215,2319,480,1042,0,8
2024-01-18,SKU-10494,SUP-242,165,336,1474,1474,10
2024-01-18,SKU-10495,SUP-206,1077,730,1297,0,11
2024-01-18,SKU-10496,SUP-222,137,711,929,929,12
2024-01-18,SKU-10497,SUP-249,509,613,1012,1012,13
2024-01-18,SKU-10498,SUP-235,656,276,580,0,12
2024-01-18,SKU-10499,SUP-226,2841,401,1345,0,13
2024-01-19,SKU-10000,SUP-240,1049,511,1098,0,7
2024-01-19,SKU-10001,SUP-207,2780,798,1949,0,4
2024-01-19,SKU-10002,SUP-201,384,718,1271,1271,14
2024-01-19,SKU-10003,SUP-247,455,739,986,986,6
2024-01-19,SKU-10004,SUP-217,2440,329,1593,0,9
2024-01-19,SKU-10005,SUP-215,2464,407,590,0,10
2024-01-19,SKU-10006,SUP-214,1067,323,611,0,4
2024-01-19,SKU-10007,SUP-208,594,346,631,0,14
2024-01-19,SKU-10008,SUP-247,2968,752,1067,0,9
2024-01-19,SKU-10009,SUP-206,749,530,1443,0,6
2024-01-19,SKU-10010,SUP-243,221,283,1019,1019,13
2024-01-19,SKU-10011,SUP-247,993,230,746,0,4
2024-01-19,SKU-10012,SUP-234,2128,697,1353,0,5
2024-01-19,SKU-10013,SUP-205,324,477,1041,1041,7
2024-01-19,SKU-10014,SUP-237,446,402,749,0,9
2024-01-19,SKU-10015,SUP-227,1591,523,1031,0,6
2024-01-19,SKU-10016,SUP-202,1368,217,1627,0,10
2024-01-19,SKU-10017,SUP-201,1736,613,1607,0,6
2024-01-19,SKU-10018,SUP-205,1263,578,957,0,3
2024-01-19,SKU-10019,SUP-213,1728,575,707,0,4
2024-01-19,SKU-10020,SUP-214,518,729,984,984,12
2024-01-19,SKU-10021,SUP-232,2895,450,1822,0,7
2024-01-19,SKU-10022,SUP-238,1007,444,1223,0,12
2024-01-19,SKU-10023,SUP-201,2081,513,1103,0,12
2024-01-19,SKU-10024,SUP-235,300,396,1195,1195,4
2024-01-19,SKU-10025,SUP-212,670,677,1035,1035,14
2024-01-19,SKU-10026,SUP-245,757,553,1234,0,6
2024-01-19,SKU-10027,SUP-241,284,309,813,813,6
2024-01-19,SKU-10028,SUP-244,1034,366,552,0,12
2024-01-19,SKU-10029,SUP-234,280,209,909,0,5
2024-01-19,SKU-10030,SUP-226,2973,627,987,0,4
2024-01-19,SKU-10031,SUP-214,1421,783,1155,0,10
2024-01-19,SKU-10032,SUP-228,236,225,692,0,4
2024-01-19,SKU-10033,SUP-237,2300,250,1654,0,9
2024-01-19,SKU-10034,SUP-217,1528,499,645,0,4
2024-01-19,SKU-10035,SUP-200,511,703,650,650,8
2024-01-19,SKU-10036,SUP-248,1423,697,1400,0,9
2024-01-19,SKU-10037,SUP-210,190,226,1110,1110,3
2024-01-19,SKU-10038,SUP-244,314,326,1639,1639,14
2024-01-19,SKU-10039,SUP-227,137,329,522,522,5
2024-01-19,SKU-10040,SUP-221,2590,528,970,0,6
2024-01-19,SKU-10041,SUP-217,487,444,1437,0,12
2024-01-19,SKU-10042,SUP-209,2024,259,638,0,7
2024-01-19,SKU-10043,SUP-213,2277,567,985,0,13
2024-01-19,SKU-10044,SUP-248,1772,312,782,0,6
2024-01-19,SKU-10045,SUP-221,2751,240,1431,0,9
2024-01-19,SKU-10046,SUP-206,1315,545,970,0,5
2024-01-19,SKU-10047,SUP-205,8,718,1498,1498,8
2024-01-19,SKU-10048,SUP-224,2239,689,923,0,5
2024-01-19,SKU-10049,SUP-206,1042,243,1691,0,5
2024-01-19,SKU-10050,SUP-222,1292,475,1506,0,3
2024-01-19,SKU-10051,SUP-222,763,620,1872,0,6
2024-01-19,SKU-10052,SUP-238,935,518,1943,0,9
2024-01-19,SKU-10053,SUP-216,2152,776,1501,0,14
2024-01-19,SKU-10054,SUP-202,2132,630,1963,0,6
2024-01-19,SKU-10055,SUP-246,475,381,1574,0,13
2024-01-19,SKU-10056,SUP-229,2645,257,918,0,11
2024-01-19,SKU-10057,SUP-234,713,693,858,0,14
2024-01-19,SKU-10058,SUP-207,1094,738,843,0,11
2024-01-19,SKU-10059,SUP-224,2276,219,802,0,10
2024-01-19,SKU-10060,SUP-205,1046,775,1535,0,11
2024-01-19,SKU-10061,SUP-235,2952,602,1961,0,3
2024-01-19,SKU-10062,SUP-218,1481,699,1949,0,11
2024-01-19,SKU-10063,SUP-240,1081,297,1968,0,3
2024-01-19,SKU-10064,SUP-239,1293,791,1063,0,6
2024-01-19,SKU-10065,SUP-223,1984,702,1890,0,13
2024-01-19,SKU-10066,SUP-236,576,588,1087,1087,12
2024-01-19,SKU-10067,SUP-212,1628,701,1023,0,10
2024-01-19,SKU-10068,SUP-245,2661,433,685,0,7
2024-01-19,SKU-10069,SUP-204,90,432,1691,1691,9
2024-01-19,SKU-10070,SUP-202,1515,492,1923,0,9
2024-01-19,SKU-10071,SUP-242,32,367,1808,1808,9
2024-01-19,SKU-10072,SUP-214,131,352,1327,1327,8
2024-01-19,SKU-10073,SUP-249,2487,684,582,0,7
2024-01-19,SKU-10074,SUP-218,1413,688,1791,0,11
2024-01-19,SKU-10075,SUP-205,2187,575,650,0,6
2024-01-19,SKU-10076,SUP-214,828,300,1279,0,6
2024-01-19,SKU-10077,SUP-206,1086,482,1136,0,3
2024-01-19,SKU-10078,SUP-224,630,642,1125,1125,10
2024-01-19,SKU-10079,SUP-217,2251,759,1348,0,4
2024-01-19,SKU-10080,SUP-229,2011,769,1089,0,5
2024-01-19,SKU-10081,SUP-240,2401,705,1632,0,11
2024-01-19,SKU-10082,SUP-223,1874,615,1400,0,10
2024-01-19,SKU-10083,SUP-210,369,783,1911,1911,6
2024-01-19,SKU-10084,SUP-223,286,309,581,581,6
2024-01-19,SKU-10085,SUP-222,744,420,1712,0,10
2024-01-19,SKU-10086,SUP-213,2503,785,697,0,6
2024-01-19,SKU-10087,SUP-242,1365,336,1869,0,5
2024-01-19,SKU-10088,SUP-217,2318,579,941,0,3
2024-01-19,SKU-10089,SUP-244,1851,226,1436,0,3
2024-01-19,SKU-10090,SUP-243,668,555,735,0,9
2024-01-19,SKU-10091,SUP-241,915,748,938,0,4
2024-01-19,SKU-10092,SUP-204,2771,670,1834,0,11
2024-01-19,SKU-10093,SUP-238,665,429,839,0,6
2024-01-19,SKU-10094,SUP-240,2246,252,841,0,9
2024-01-19,SKU-10095,SUP-210,686,531,1602,0,10
2024-01-19,SKU-10096,SUP-234,120,401,891,891,8
2024-01-19,SKU-10097,SUP-246,2207,522,1991,0,4
2024-01-19,SKU-10098,SUP-215,709,671,1091,0,14
2024-01-19,SKU-10099,SUP-210,36,514,1773,1773,4
2024-01-19,SKU-10100,SUP-229,506,431,530,0,12
2024-01-19,SKU-10101,SUP-224,1190,450,886,0,7
2024-01-19,SKU-10102,SUP-217,1106,782,521,0,9
2024-01-19,SKU-10103,SUP-240,2263,550,739,0,5
2024-01-19,SKU-10104,SUP-244,499,724,656,656,9
2024-01-19,SKU-10105,SUP-235,1027,274,1451,0,7
2024-01-19,SKU-10106,SUP-214,2467,678,592,0,8
2024-01-19,SKU-10107,SUP-243,2205,431,750,0,6
2024-01-19,SKU-10108,SUP-220,1605,218,1810,0,9
2024-01-19,SKU-10109,SUP-249,2253,577,1747,0,12
2024-01-19,SKU-10110,SUP-249,77,378,1237,1237,7
2024-01-19,SKU-10111,SUP-203,2726,691,1456,0,9
2024-01-19,SKU-10112,SUP-214,2162,479,1766,0,6
2024-01-19,SKU-10113,SUP-202,1008,278,936,0,6
2024-01-19,SKU-10114,SUP-220,1983,312,1485,0,14
2024-01-19,SKU-10115,SUP-225,473,419,1799,0,14
2024-01-19,SKU-10116,SUP-217,1567,248,509,0,5
2024-01-19,SKU-10117,SUP-204,297,385,728,728,10
2024-01-19,SKU-10118,SUP-213,2870,220,515,0,13
2024-01-19,SKU-10119,SUP-236,56,458,1513,1513,10
2024-01-19,SKU-10120,SUP-245,369,710,1831,1831,5
2024-01-19,SKU-10121,SUP-220,1682,664,1932,0,4
2024-01-19,SKU-10122,SUP-213,2952,470,774,0,9
2024-01-19,SKU-10123,SUP-241,1596,392,1046,0,3
2024-01-19,SKU-10124,SUP-231,261,517,1914,1914,9
2024-01-19,SKU-10125,SUP-225,692,349,1731,0,8
2024-01-19,SKU-10126,SUP-241,428,457,991,991,6
2024-01-19,SKU-10127,SUP-229,1207,680,679,0,7
2024-01-19,SKU-10128,SUP-209,584,470,853,0,9
2024-01-19,SKU-10129,SUP-216,398,507,922,922,4
2024-01-19,SKU-10130,SUP-208,2378,432,866,0,14
2024-01-19,SKU-10131,SUP-215,2259,348,1394,0,14
2024-01-19,SKU-10132,SUP-247,594,770,614,614,6
2024-01-19,SKU-10133,SUP-235,289,473,612,612,3
2024-01-19,SKU-10134,SUP-234,2584,491,815,0,4
2024-01-19,SKU-10135,SUP-216,41,727,1656,1656,5
2024-01-19,SKU-10136,SUP-247,463,359,1318,0,14
2024-01-19,SKU-10137,SUP-237,1780,583,1374,0,3
2024-01-19,SKU-10138,SUP-227,726,769,718,718,13
2024-01-19,SKU-10139,SUP-237,79,622,985,985,11
2024-01-19,SKU-10140,SUP-225,2887,470,1411,0,3
2024-01-19,SKU-10141,SUP-223,911,372,1286,0,13
2024-01-19,SKU-10142,SUP-214,305,412,1795,1795,9
2024-01-19,SKU-10143,SUP-208,2255,752,1669,0,6
2024-01-19,SKU-10144,SUP-232,2135,540,1171,0,9
2024-01-19,SKU-10145,SUP-231,135,781,1945,1945,8
2024-01-19,SKU-10146,SUP-205,2929,445,1497,0,4
2024-01-19,SKU-10147,SUP-248,2126,715,1805,0,14
2024-01-19,SKU-10148,SUP-203,1395,762,541,0,9
2024-01-19,SKU-10149,SUP-207,2319,458,1714,0,14
2024-01-19,SKU-10150,SUP-209,2090,273,1134,0,8
2024-01-19,SKU-10151,SUP-240,426,447,1710,1710,8
2024-01-19,SKU-10152,SUP-210,1934,669,1078,0,10
2024-01-19,SKU-10153,SUP-243,1009,328,878,0,5
2024-01-19,SKU-10154,SUP-227,1343,663,1725,0,7
2024-01-19,SKU-10155,SUP-238,549,351,1152,0,7
2024-01-19,SKU-10156,SUP-204,1084,361,646,0,14
2024-01-19,SKU-10157,SUP-224,265,569,1150,1150,3
2024-01-19,SKU-10158,SUP-224,1360,275,1068,0,14
2024-01-19,SKU-10159,SUP-238,547,506,846,0,11
2024-01-19,SKU-10160,SUP-229,1284,370,664,0,12
2024-01-19,SKU-10161,SUP-233,58,250,1083,1083,13
2024-01-19,SKU-10162,SUP-216,1413,415,1714,0,12
2024-01-19,SKU-10163,SUP-235,2187,762,1777,0,13
2024-01-19,SKU-10164,SUP-200,1604,555,1116,0,14
2024-01-19,SKU-10165,SUP-243,1969,316,866,0,4
2024-01-19,SKU-10166,SUP-246,2077,412,1706,0,8
2024-01-19,SKU-10167,SUP-207,1509,563,1969,0,3
2024-01-19,SKU-10168,SUP-243,2612,445,1263,0,3
2024-01-19,SKU-10169,SUP-234,1188,564,1401,0,12
2024-01-19,SKU-10170,SUP-248,1576,384,1910,0,10
2024-01-19,SKU-10171,SUP-217,846,551,1088,0,4
2024-01-19,SKU-10172,SUP-249,1437,350,1584,0,9
2024-01-19,SKU-10173,SUP-241,457,238,1776,0,12
2024-01-19,SKU-10174,SUP-221,968,432,853,0,7
2024-01-19,SKU-10175,SUP-207,2329,725,910,0,13
2024-01-19,SKU-10176,SUP-218,1019,442,507,0,13
2024-01-19,SKU-10177,SUP-227,2799,779,665,0,13
2024-01-19,SKU-10178,SUP-210,1695,351,1948,0,4
2024-01-19,SKU-10179,SUP-229,1624,450,1600,0,8
2024-01-19,SKU-10180,SUP-200,716,578,1751,0,8
2024-01-19,SKU-10181,SUP-246,1120,434,1691,0,6
2024-01-19,SKU-10182,SUP-246,1860,536,1850,0,9
2024-01-19,SKU-10183,SUP-216,2637,296,1152,0,3
2024-01-19,SKU-10184,SUP-232,831,284,1940,0,11
2024-01-19,SKU-10185,SUP-248,711,741,1974,1974,4
2024-01-19,SKU-10186,SUP-211,295,427,1016,1016,3
2024-01-19,SKU-10187,SUP-232,59,223,962,962,3
2024-01-19,SKU-10188,SUP-206,1794,733,1823,0,14
2024-01-19,SKU-10189,SUP-240,1176,673,1803,0,11
2024-01-19,SKU-10190,SUP-219,2199,271,1327,0,6
2024-01-19,SKU-10191,SUP-240,2367,353,653,0,13
2024-01-19,SKU-10192,SUP-232,964,297,825,0,12
2024-01-19,SKU-10193,SUP-238,634,747,1569,1569,10
2024-01-19,SKU-10194,SUP-212,2491,559,1081,0,11
2024-01-19,SKU-10195,SUP-209,1096,565,937,0,9
2024-01-19,SKU-10196,SUP-223,1462,510,894,0,4
2024-01-19,SKU-10197,SUP-248,1323,563,746,0,3
2024-01-19,SKU-10198,SUP-210,2446,476,1122,0,5
2024-01-19,SKU-10199,SUP-234,821,689,714,0,9
2024-01-19,SKU-10200,SUP-249,2719,251,796,0,14
2024-01-19,SKU-10201,SUP-233,2291,799,670,0,7
2024-01-19,SKU-10202,SUP-200,1734,685,954,0,14
2024-01-19,SKU-10203,SUP-238,721,349,1135,0,9
2024-01-19,SKU-10204,SUP-220,2892,477,534,0,3
2024-01-19,SKU-10205,SUP-231,239,596,753,753,10
2024-01-19,SKU-10206,SUP-201,411,249,1756,0,11
2024-01-19,SKU-10207,SUP-207,2733,295,842,0,10
2024-01-19,SKU-10208,SUP-223,2272,280,506,0,12
2024-01-19,SKU-10209,SUP-219,154,726,1636,1636,10
2024-01-19,SKU-10210,SUP-215,921,218,508,0,11
2024-01-19,SKU-10211,SUP-203,1048,333,1625,0,7
2024-01-19,SKU-10212,SUP-215,2097,339,1818,0,8
2024-01-19,SKU-10213,SUP-236,2621,365,1490,0,5
2024-01-19,SKU-10214,SUP-205,335,635,1679,1679,4
2024-01-19,SKU-10215,SUP-205,1903,775,1293,0,3
2024-01-19,SKU-10216,SUP-246,1803,425,1749,0,5
2024-01-19,SKU-10217,SUP-231,1694,232,568,0,5
2024-01-19,SKU-10218,SUP-204,2519,569,1922,0,10
2024-01-19,SKU-10219,SUP-248,2185,284,1435,0,11
2024-01-19,SKU-10220,SUP-234,1521,404,1244,0,3
2024-01-19,SKU-10221,SUP-249,1919,725,824,0,12
2024-01-19,SKU-10222,SUP-208,2904,545,1517,0,11
2024-01-19,SKU-10223,SUP-208,2528,577,1538,0,8
2024-01-19,SKU-10224,SUP-242,1378,645,553,0,6
2024-01-19,SKU-10225,SUP-230,2115,456,1884,0,4
2024-01-19,SKU-10226,SUP-235,2613,337,1974,0,6
2024-01-19,SKU-10227,SUP-210,477,676,692,692,5
2024-01-19,SKU-10228,SUP-216,735,420,671,0,14
2024-01-19,SKU-10229,SUP-233,1149,264,1692,0,3
2024-01-19,SKU-10230,SUP-238,2967,579,572,0,14
2024-01-19,SKU-10231,SUP-227,1314,427,1641,0,14
2024-01-19,SKU-10232,SUP-213,2348,733,1002,0,4
2024-01-19,SKU-10233,SUP-234,1148,751,1423,0,11
2024-01-19,SKU-10234,SUP-248,1913,311,1010,0,3
2024-01-19,SKU-10235,SUP-246,58,463,615,615,5
2024-01-19,SKU-10236,SUP-244,2435,319,785,0,14
2024-01-19,SKU-10237,SUP-212,1391,351,1097,0,7
2024-01-19,SKU-10238,SUP-245,2049,445,1417,0,13
2024-01-19,SKU-10239,SUP-219,1022,361,1111,0,3
2024-01-19,SKU-10240,SUP-225,1052,728,1959,0,6
2024-01-19,SKU-10241,SUP-242,1028,537,549,0,13
2024-01-19,SKU-10242,SUP-241,2738,755,1413,0,8
2024-01-19,SKU-10243,SUP-223,2609,485,1060,0,4
2024-01-19,SKU-10244,SUP-228,1612,767,754,0,14
2024-01-19,SKU-10245,SUP-233,2695,663,1279,0,3
2024-01-19,SKU-10246,SUP-228,113,789,1322,1322,11
2024-01-19,SKU-10247,SUP-207,2025,394,1257,0,12
2024-01-19,SKU-10248,SUP-215,774,762,1920,0,11
2024-01-19,SKU-10249,SUP-214,2565,567,957,0,8
2024-01-19,SKU-10250,SUP-204,2410,543,1219,0,12
2024-01-19,SKU-10251,SUP-221,1523,314,1615,0,12
2024-01-19,SKU-10252,SUP-201,2708,597,604,0,14
2024-01-19,SKU-10253,SUP-237,677,478,511,0,10
2024-01-19,SKU-10254,SUP-235,405,737,1737,1737,12
2024-01-19,SKU-10255,SUP-214,1545,461,995,0,4
2024-01-19,SKU-10256,SUP-237,1285,490,588,0,10
2024-01-19,SKU-10257,SUP-214,1369,705,1653,0,10
2024-01-19,SKU-10258,SUP-200,1946,733,1904,0,3
2024-01-19,SKU-10259,SUP-204,972,701,757,0,10
2024-01-19,SKU-10260,SUP-245,873,749,1164,0,10
2024-01-19,SKU-10261,SUP-240,2767,721,1468,0,4
2024-01-19,SKU-10262,SUP-203,1002,582,1637,0,11
2024-01-19,SKU-10263,SUP-214,1170,306,978,0,9
2024-01-19,SKU-10264,SUP-204,2290,685,608,0,8
2024-01-19,SKU-10265,SUP-202,1110,593,631,0,6
2024-01-19,SKU-10266,SUP-221,1939,593,697,0,11
2024-01-19,SKU-10267,SUP-204,219,293,1815,1815,11
2024-01-19,SKU-10268,SUP-232,2724,779,756,0,5
2024-01-19,SKU-10269,SUP-215,1986,370,769,0,11
2024-01-19,SKU-10270,SUP-217,1653,266,1274,0,10
2024-01-19,SKU-10271,SUP-242,1582,224,964,0,12
2024-01-19,SKU-10272,SUP-231,364,601,621,621,6
2024-01-19,SKU-10273,SUP-213,2037,408,1824,0,11
2024-01-19,SKU-10274,SUP-234,1070,733,1562,0,9
2024-01-19,SKU-10275,SUP-208,629,405,1082,0,11
2024-01-19,SKU-10276,SUP-246,732,407,904,0,6
2024-01-19,SKU-10277,SUP-236,1520,470,936,0,12
2024-01-19,SKU-10278,SUP-236,2437,591,686,0,6
2024-01-19,SKU-10279,SUP-230,1376,266,1962,0,8
2024-01-19,SKU-10280,SUP-215,809,767,584,0,8
2024-01-19,SKU-10281,SUP-230,1444,723,675,0,9
2024-01-19,SKU-10282,SUP-226,3026,490,629,0,5
2024-01-19,SKU-10283,SUP-212,449,731,763,763,6
2024-01-19,SKU-10284,SUP-206,2629,737,1604,0,13
2024-01-19,SKU-10285,SUP-206,2137,268,1407,0,4
2024-01-19,SKU-10286,SUP-242,922,509,514,0,8
2024-01-19,SKU-10287,SUP-227,1270,280,535,0,13
2024-01-19,SKU-10288,SUP-222,2214,232,848,0,14
2024-01-19,SKU-10289,SUP-227,2586,466,1016,0,12
2024-01-19,SKU-10290,SUP-226,500,642,877,877,8
2024-01-19,SKU-10291,SUP-229,1074,557,1037,0,9
2024-01-19,SKU-10292,SUP-246,879,212,1323,0,11
2024-01-19,SKU-10293,SUP-203,1274,535,1054,0,11
2024-01-19,SKU-10294,SUP-243,1837,348,706,0,7
2024-01-19,SKU-10295,SUP-241,1330,434,624,0,3
2024-01-19,SKU-10296,SUP-241,731,406,1940,0,9
2024-01-19,SKU-10297,SUP-206,2828,711,1072,0,3
2024-01-19,SKU-10298,SUP-203,1283,484,562,0,8
2024-01-19,SKU-10299,SUP-225,759,386,870,0,7
2024-01-19,SKU-10300,SUP-246,973,507,545,0,4
2024-01-19,SKU-10301,SUP-221,1162,656,832,0,13
2024-01-19,SKU-10302,SUP-206,967,712,1243,0,8
2024-01-19,SKU-10303,SUP-215,1771,412,890,0,11
2024-01-19,SKU-10304,SUP-212,1789,541,1173,0,8
2024-01-19,SKU-10305,SUP-212,1417,292,1519,0,5
2024-01-19,SKU-10306,SUP-234,1465,567,1583,0,12
2024-01-19,SKU-10307,SUP-228,2316,244,1720,0,6
2024-01-19,SKU-10308,SUP-208,2640,648,694,0,5
2024-01-19,SKU-10309,SUP-227,614,509,1090,0,6
2024-01-19,SKU-10310,SUP-211,460,695,1284,1284,11
2024-01-19,SKU-10311,SUP-217,1808,496,1326,0,9
2024-01-19,SKU-10312,SUP-229,311,460,1578,1578,12
2024-01-19,SKU-10313,SUP-215,2885,641,1782,0,4
2024-01-19,SKU-10314,SUP-204,1827,572,1568,0,8
2024-01-19,SKU-10315,SUP-228,997,684,1015,0,14
2024-01-19,SKU-10316,SUP-235,725,685,1333,0,4
2024-01-19,SKU-10317,SUP-206,549,595,1732,1732,5
2024-01-19,SKU-10318,SUP-203,148,504,1500,1500,13
2024-01-19,SKU-10319,SUP-241,31,349,1787,1787,4
2024-01-19,SKU-10320,SUP-234,783,438,1223,0,9
2024-01-19,SKU-10321,SUP-200,336,493,1936,1936,3
2024-01-19,SKU-10322,SUP-205,1300,656,1397,0,13
2024-01-19,SKU-10323,SUP-248,1860,732,1761,0,4
2024-01-19,SKU-10324,SUP-215,344,479,1425,1425,4
2024-01-19,SKU-10325,SUP-210,1970,772,1535,0,9
2024-01-19,SKU-10326,SUP-226,2594,437,1038,0,6
2024-01-19,SKU-10327,SUP-231,842,273,1957,0,12
2024-01-19,SKU-10328,SUP-230,1836,213,1111,0,13
2024-01-19,SKU-10329,SUP-213,392,620,605,605,12
2024-01-19,SKU-10330,SUP-225,18,684,1880,1880,9
2024-01-19,SKU-10331,SUP-203,2711,648,784,0,12
2024-01-19,SKU-10332,SUP-210,2229,728,1244,0,6
2024-01-19,SKU-10333,SUP-224,1552,606,592,0,4
2024-01-19,SKU-10334,SUP-200,2585,753,1252,0,9
2024-01-19,SKU-10335,SUP-224,1941,767,1090,0,5
2024-01-19,SKU-10336,SUP-216,846,631,1447,0,10
2024-01-19,SKU-10337,SUP-229,1279,753,1597,0,12
2024-01-19,SKU-10338,SUP-218,1567,742,1781,0,10
2024-01-19,SKU-10339,SUP-227,2391,762,673,0,13
2024-01-19,SKU-10340,SUP-244,1246,323,1640,0,9
2024-01-19,SKU-10341,SUP-246,1256,573,735,0,14
2024-01-19,SKU-10342,SUP-235,760,490,1864,0,13
2024-01-19,SKU-10343,SUP-242,1494,390,1067,0,9
2024-01-19,SKU-10344,SUP-245,1159,497,1595,0,7
2024-01-19,SKU-10345,SUP-231,2262,661,1134,0,3
2024-01-19,SKU-10346,SUP-209,613,717,1896,1896,7
2024-01-19,SKU-10347,SUP-212,253,278,1315,1315,4
2024-01-19,SKU-10348,SUP-218,123,332,1629,1629,7
2024-01-19,SKU-10349,SUP-213,2200,542,936,0,14
2024-01-19,SKU-10350,SUP-203,665,775,1399,1399,7
2024-01-19,SKU-10351,SUP-237,1198,425,1856,0,3
2024-01-19,SKU-10352,SUP-247,2357,202,1044,0,12
2024-01-19,SKU-10353,SUP-234,2116,413,1553,0,5
2024-01-19,SKU-10354,SUP-203,1077,286,1549,0,10
2024-01-19,SKU-10355,SUP-247,689,556,852,0,3
2024-01-19,SKU-10356,SUP-220,1295,719,1352,0,12
2024-01-19,SKU-10357,SUP-203,353,699,513,513,8
2024-01-19,SKU-10358,SUP-203,182,418,1295,1295,5
2024-01-19,SKU-10359,SUP-237,247,572,516,516,8
2024-01-19,SKU-10360,SUP-230,2600,665,943,0,5
2024-01-19,SKU-10361,SUP-232,1217,365,856,0,12
2024-01-19,SKU-10362,SUP-233,2271,575,1196,0,5
2024-01-19,SKU-10363,SUP-210,1002,431,1087,0,7
2024-01-19,SKU-10364,SUP-203,832,435,1846,0,9
2024-01-19,SKU-10365,SUP-232,2261,389,1113,0,8
2024-01-19,SKU-10366,SUP-205,2067,521,638,0,4
2024-01-19,SKU-10367,SUP-211,1342,423,1071,0,10
2024-01-19,SKU-10368,SUP-204,1640,719,1360,0,11
2024-01-19,SKU-10369,SUP-238,1832,620,686,0,11
2024-01-19,SKU-10370,SUP-204,1947,534,1226,0,11
2024-01-19,SKU-10371,SUP-243,530,491,616,0,10
2024-01-19,SKU-10372,SUP-215,1587,792,886,0,9
2024-01-19,SKU-10373,SUP-225,662,269,1697,0,14
2024-01-19,SKU-10374,SUP-207,513,518,1809,1809,3
2024-01-19,SKU-10375,SUP-236,2519,540,570,0,3
2024-01-19,SKU-10376,SUP-215,515,798,886,886,4
2024-01-19,SKU-10377,SUP-237,1640,752,1373,0,10
2024-01-19,SKU-10378,SUP-238,377,642,1453,1453,11
2024-01-19,SKU-10379,SUP-202,1577,495,1999,0,9
2024-01-19,SKU-10380,SUP-239,2493,558,1455,0,9
2024-01-19,SKU-10381,SUP-205,334,516,848,848,13
2024-01-19,SKU-10382,SUP-226,688,758,867,867,9
2024-01-19,SKU-10383,SUP-242,2802,272,1645,0,3
